file_name frame_num class
115381 40 109
151092 34 148
19403 58 146
171417 27 20
169280 58 100
32699 39 160
8446 37 109
208049 30 18
178425 36 151
209708 62 36
84288 45 130
161424 32 152
39807 36 144
16890 46 46
142868 51 37
175954 26 68
34131 54 59
188781 29 28
121430 37 73
135712 43 41
121094 26 56
145036 43 104
58240 50 122
213389 62 135
63528 29 19
183925 17 63
178641 31 132
122341 44 55
149532 24 146
139944 26 39
106998 66 150
43840 46 172
182182 27 68
63248 50 158
204319 66 152
93066 36 118
198211 37 135
220451 51 106
172856 40 16
54370 61 109
208800 35 36
105490 57 29
105541 30 159
200226 57 34
63700 25 112
194286 38 27
206141 28 100
24806 65 82
53608 44 140
11662 54 69
182562 25 17
107505 53 146
195828 61 168
198101 50 14
173727 44 144
138441 60 5
1318 33 27
66831 64 128
185536 54 82
101809 56 139
134152 42 103
193295 57 120
60117 44 18
216712 40 100
63709 53 49
119273 49 93
89564 31 166
117234 38 66
157055 42 29
114687 54 172
113828 37 27
7280 35 87
171457 59 36
203462 45 73
115343 63 84
92959 64 170
217302 43 5
18396 42 171
39178 37 96
110344 39 164
81834 53 164
168628 54 47
24952 35 23
20508 36 135
88915 22 22
176571 66 59
162780 39 133
93563 50 144
90302 44 0
192765 46 66
27181 20 127
58658 44 154
40532 62 29
28674 49 86
28177 30 122
103512 57 60
196786 23 114
192551 43 37
172082 38 106
151896 36 11
39331 23 11
72905 34 28
203579 26 151
38260 35 5
208380 31 109
91128 39 36
13973 35 32
206520 35 15
77348 39 156
114042 57 10
98655 67 86
166525 59 114
106601 41 93
108459 50 129
99435 58 50
112488 44 153
21278 49 164
112403 27 56
134277 40 32
163780 52 30
53634 37 110
123410 35 143
76307 38 34
192916 66 136
10489 48 135
14424 47 29
165399 31 83
46659 66 164
190533 28 150
70436 51 164
167487 33 94
72605 53 151
17928 52 93
33203 55 173
82172 56 45
211556 34 74
140721 40 152
113718 63 88
197888 51 112
76107 65 120
125976 58 128
171251 53 59
94795 60 1
151942 29 39
92479 26 114
90697 43 142
185025 36 125
89555 48 154
10347 29 151
153692 50 42
81101 62 43
192505 38 28
10601 41 145
136386 31 27
150399 46 172
180669 34 107
114787 43 106
179907 22 15
13424 24 19
89352 52 53
18277 39 119
117932 56 29
136332 63 124
129234 64 107
83515 54 167
110711 39 42
196957 44 101
131404 34 114
146387 43 73
194658 61 80
7384 55 75
69877 40 30
140177 61 106
133380 65 164
95134 46 19
10534 45 93
32402 50 132
24368 59 101
46247 27 56
8673 72 2
3431 29 114
8769 28 65
71389 57 6
46748 44 156
119940 54 125
86967 51 73
37807 31 48
52439 42 100
153252 40 43
186514 36 94
189447 47 35
151428 61 96
109296 34 8
173042 42 158
197555 52 31
92900 29 2
168935 61 53
23398 42 36
180471 37 75
167039 47 35
127379 39 171
85363 64 124
83720 43 43
22871 46 98
95344 63 87
156221 43 171
177876 42 104
129780 33 15
164193 67 35
149355 42 27
101872 57 5
44270 56 86
100170 39 146
116871 45 121
215194 53 47
160392 63 17
139778 51 130
192458 33 83
147969 55 121
129607 71 40
38471 52 100
187040 40 56
165184 36 155
67196 39 152
29557 49 154
49681 64 121
137379 63 39
143320 28 6
109565 31 94
74731 65 120
53742 47 81
32939 32 154
113359 50 19
112029 32 148
113981 33 109
40680 44 152
189582 43 28
173078 32 171
195013 34 87
179481 45 31
130414 59 22
90097 66 28
155493 67 173
15846 47 73
4097 39 18
26075 46 77
167058 44 20
25656 64 140
51047 45 87
125128 32 150
39143 64 4
118651 33 102
27508 59 109
27970 59 85
193553 40 12
144009 42 93
39108 31 45
220186 30 114
106818 52 41
3970 51 70
134460 45 150
151284 39 80
154816 58 105
36090 36 10
198914 48 106
154739 64 132
208418 44 5
51053 37 16
30216 33 171
158922 24 167
215926 42 34
161690 35 165
137433 55 6
17409 69 42
214764 55 6
15808 61 0
92011 34 107
26085 26 56
185663 43 18
196859 32 153
40586 39 160
44882 18 95
165073 35 171
130491 33 6
82330 61 60
127100 61 164
169116 36 81
145126 31 173
210731 24 117
202484 63 41
97800 43 28
132217 41 162
35351 63 67
52970 57 15
154663 47 33
163000 51 148
40444 40 107
119367 29 129
88005 36 66
196465 50 117
191167 31 7
132313 25 162
127185 45 151
48767 44 124
184137 37 10
179140 29 146
193469 61 45
135918 58 18
164633 54 69
62935 30 56
168315 42 101
99041 33 109
194843 48 18
54312 60 94
10256 34 166
137088 32 45
203230 57 37
78133 28 151
101893 18 151
76178 45 28
184736 55 100
23280 51 30
74241 66 93
119649 61 20
200283 37 56
125095 58 74
162127 47 40
46341 36 135
16336 63 130
58217 39 143
137982 53 128
86455 50 156
51190 56 125
160984 36 124
17201 46 140
204059 29 9
146777 60 35
5114 27 171
177920 40 146
182056 66 94
147539 35 112
193053 57 43
150148 47 29
42239 32 166
88367 38 93
58984 53 94
82003 32 50
33433 63 148
108904 61 125
7264 71 171
57835 37 33
202850 35 167
56508 19 122
195972 32 143
99568 43 148
209990 38 94
50452 33 8
166964 49 104
39834 37 43
120018 40 23
165066 68 50
37032 57 93
86788 49 56
34098 34 107
67479 40 154
95926 68 40
194149 46 112
191725 43 75
61502 62 82
22425 51 130
99134 64 41
52552 32 34
48270 38 65
85521 67 79
135424 53 159
130857 47 21
59948 25 6
170491 49 14
167788 27 112
129252 41 20
32839 36 106
24121 42 100
190610 36 30
13599 64 163
35892 36 72
30959 32 6
17962 38 10
41393 64 6
146006 62 10
925 41 140
64424 52 71
132290 66 161
66032 46 82
29609 31 109
34678 38 104
191434 62 104
165664 67 72
85431 48 101
37367 43 68
173515 44 124
131224 64 34
4861 24 46
51697 44 104
200356 61 162
63310 49 107
106728 53 49
68673 51 101
198113 27 24
78724 58 20
154820 42 21
180593 38 66
171172 47 55
48184 65 18
86084 42 160
29204 42 43
145007 54 125
118472 58 134
39771 58 7
75768 19 43
64371 32 45
6530 37 87
113246 53 142
28745 61 106
215733 31 45
39546 61 106
128969 36 121
105522 50 126
78897 28 145
161357 38 6
189629 45 94
186722 44 73
70323 56 69
95069 73 84
30494 21 129
185640 47 6
142331 35 158
144580 48 43
183686 32 109
74199 45 149
144515 55 85
174551 38 63
195596 65 84
163332 26 45
84488 62 46
58484 18 9
185258 48 107
128128 41 149
177745 37 167
134517 51 114
117361 36 7
16517 32 135
8864 16 83
210178 46 44
24625 21 56
200037 35 160
18627 37 94
183750 24 22
63 52 128
16650 33 122
25488 23 151
191557 34 112
52899 61 20
154225 55 162
104013 51 56
108001 45 24
172121 49 79
99695 41 5
5344 38 146
172775 62 126
145054 40 21
126980 38 166
171885 32 94
16909 25 56
94431 34 140
130348 37 5
197646 33 17
91026 58 120
50696 59 36
220434 35 100
31571 53 171
170453 36 2
139523 31 12
21660 32 71
215705 32 106
65871 45 81
18060 39 140
70805 29 91
175075 66 67
11704 19 94
32523 38 45
211463 29 99
20185 29 27
60283 45 125
31123 59 36
215548 34 104
192994 51 148
6901 56 72
156987 43 72
43150 26 82
82118 62 93
195483 37 147
99768 36 109
178014 62 37
81575 30 83
137505 37 173
2783 41 42
143421 33 57
28067 39 30
40577 39 5
71148 41 164
93425 45 55
146952 55 42
108089 46 143
153065 66 106
95511 36 28
154354 47 33
163976 30 103
106990 37 47
156810 31 148
149184 49 151
145044 27 28
93558 49 41
18468 44 30
149626 40 92
149759 45 30
115134 35 126
46732 59 129
85155 58 20
116340 56 122
210960 31 129
121592 48 147
4854 58 149
7096 28 146
74642 19 107
193045 31 12
189255 15 161
27409 26 151
56692 64 148
105195 32 109
164038 31 101
166970 35 45
188647 26 56
82261 35 104
38855 62 94
153714 53 80
70255 38 87
163838 50 146
159626 49 23
35683 43 35
139597 35 40
99987 44 135
209664 70 65
214893 46 172
34442 52 102
5641 42 149
168088 49 37
42969 32 105
97344 61 93
163888 40 83
133572 53 68
152499 30 94
70422 31 22
207171 47 167
38041 42 31
170520 46 16
145071 44 114
116951 64 140
289 34 122
174776 36 83
103014 53 65
128178 32 123
106885 18 43
3569 50 67
179426 40 66
47321 47 83
31260 36 103
15299 72 95
62698 29 42
206695 40 93
71395 45 42
106937 53 94
109698 35 151
12049 37 149
31565 49 128
100450 52 4
201185 35 147
108753 45 121
144862 73 143
103230 47 146
87562 25 140
45426 25 45
133495 49 26
115909 26 28
59187 62 43
185487 46 127
156913 41 106
91168 36 90
4169 36 100
153778 33 59
201649 67 104
146503 33 55
6947 35 95
56085 61 127
193756 64 122
184227 30 81
75000 34 36
28376 52 83
105868 38 167
126472 54 94
45615 27 12
146828 68 19
145747 51 168
102912 38 20
26680 35 56
128769 32 157
208036 50 43
59356 49 109
23531 47 135
146907 48 43
67139 37 9
47311 56 172
66488 30 43
186614 58 104
213028 57 123
201957 47 95
130618 33 110
216349 57 66
53906 22 12
200761 50 146
58424 37 44
77883 54 87
220469 44 125
121396 40 166
38976 69 170
98628 46 23
76955 62 171
203206 35 71
162559 36 131
130794 73 5
220189 36 43
66366 58 160
46549 46 158
61296 47 118
76240 69 145
13627 38 23
147650 49 68
109065 48 141
136131 27 6
195939 52 10
196870 37 87
73929 34 93
117966 25 6
209720 48 120
161094 29 43
182084 42 121
208790 47 27
164278 25 106
157674 41 114
90019 27 94
128699 47 55
34486 32 135
188996 68 104
127011 44 9
89815 46 171
170077 51 56
214058 36 124
194806 37 6
199046 46 173
36147 23 16
178831 41 37
72447 48 86
159692 66 103
199035 62 104
30887 44 86
185934 62 105
39088 33 134
13040 62 83
178013 39 16
136690 36 100
177956 51 41
97446 26 23
180414 60 88
58573 45 114
118187 50 148
41757 50 83
111523 56 49
160119 24 100
152300 17 16
43148 46 111
184807 56 5
50662 40 43
163796 32 127
73376 57 45
130754 44 114
125226 30 106
204328 50 146
159991 17 22
88634 50 118
52453 37 49
149141 64 150
105044 55 27
29945 63 75
123095 31 105
16618 67 130
83142 64 72
147613 48 34
60821 39 73
71890 30 109
23832 33 99
30871 68 72
142173 45 22
24111 29 148
142131 56 105
7686 31 119
52807 43 105
194919 33 86
43153 60 27
135997 54 99
47919 65 103
125014 29 6
13890 22 16
147843 40 98
189892 52 168
19050 43 68
92483 55 148
49986 42 172
38244 41 68
110814 54 144
57745 43 116
127987 63 105
71262 55 164
6527 25 18
110117 39 125
145726 45 43
79145 49 125
94586 69 90
207479 37 28
93639 40 146
160344 42 15
110886 55 68
195867 21 135
192897 30 28
82502 43 123
28133 51 171
77535 47 106
34530 32 125
172682 39 46
208582 58 64
220740 43 0
55724 53 74
78242 36 171
61891 54 12
177777 33 155
71252 31 67
211516 65 161
81699 51 130
49028 56 99
160679 24 0
53089 39 155
152654 35 10
96815 48 122
50985 53 157
33377 43 45
75938 65 120
190740 56 109
113685 47 35
91028 42 88
93599 61 140
146805 36 167
164939 57 29
106449 42 87
152290 24 12
214448 33 109
56920 34 14
75276 62 74
142578 49 103
151139 48 79
211602 59 142
143923 70 152
110546 32 30
203350 35 109
146097 67 75
144006 53 127
86799 34 87
26681 49 90
1331 28 102
161617 56 43
51094 26 6
192467 51 35
217052 65 41
185403 36 124
79752 26 154
52791 52 67
187737 32 6
3267 45 139
215413 60 83
130705 37 43
39262 23 167
61815 26 108
31886 52 164
53029 44 36
205004 66 105
159704 32 93
159847 56 45
61103 44 91
125111 57 81
149643 22 103
57886 24 126
33435 38 27
126468 56 109
81882 65 45
173433 58 83
93849 38 28
178813 19 106
6736 51 75
150763 51 28
201674 48 100
195794 42 43
4699 46 94
34662 24 99
21539 64 123
199580 31 134
85400 43 150
175374 62 172
153230 14 122
20713 39 139
24110 43 38
123036 51 72
48251 45 167
210875 46 45
91101 27 136
193296 50 129
86503 48 99
125056 46 164
76831 44 165
19465 50 37
152799 40 153
53958 33 55
66112 34 143
79951 38 164
144895 71 35
27162 70 48
12883 49 105
132345 49 18
49480 19 165
34512 39 151
101580 35 131
128506 38 94
133557 52 164
211709 33 43
152182 52 30
210493 48 148
143499 19 11
172194 65 127
2331 32 9
11696 56 59
116975 67 23
5559 64 118
169381 55 91
55670 37 37
48659 36 28
191150 31 31
104928 35 27
170389 25 23
5596 32 6
70357 48 49
102664 35 145
173123 38 43
202426 36 15
218689 57 157
161472 72 34
97388 23 50
29989 40 43
22080 49 37
49992 39 43
145436 50 164
40241 51 68
83472 60 57
160773 41 122
116833 34 20
38503 52 20
8435 61 169
102092 35 80
85453 46 129
134538 55 134
204471 34 46
106180 45 60
21302 54 106
53552 30 50
63905 65 106
170904 29 56
206165 67 129
33548 46 77
94784 49 89
70107 38 57
55036 62 124
129590 58 4
144688 39 167
200558 34 45
115267 39 151
189037 30 145
154285 54 29
75334 30 93
158163 22 170
96777 33 127
30456 40 74
63543 57 103
193720 54 156
17910 34 150
189284 26 134
99610 33 83
97322 24 2
46332 40 16
130593 46 122
53785 59 164
138706 52 66
115705 40 115
72049 57 109
89902 66 98
43156 62 76
20305 57 35
60422 51 93
198909 46 130
19881 22 27
178479 41 129
43620 45 146
87429 28 109
41446 35 43
126032 40 26
73695 31 29
186036 31 153
138457 42 17
202076 49 101
156004 31 100
106508 73 139
19110 36 72
215897 42 100
61160 39 100
55345 23 129
177089 66 56
39186 44 171
59448 59 40
27576 35 130
123933 40 74
27176 40 170
140827 52 165
34455 38 94
161701 35 44
30180 47 114
46634 52 121
110838 29 100
32303 63 130
84027 44 124
38300 44 143
160434 31 143
21627 47 109
115608 43 150
31536 51 148
73700 56 87
101219 65 57
212500 41 106
163834 35 135
16103 65 90
141565 53 109
152462 52 100
212189 51 6
118958 59 40
100222 50 170
112986 30 94
151630 47 49
156040 58 5
194745 65 89
186128 34 154
50897 28 69
173408 59 39
174444 47 157
26466 64 46
126101 21 67
80721 29 67
149828 37 28
38866 46 80
18005 44 109
103833 45 135
59190 42 3
8488 47 46
216509 55 86
200774 49 63
125883 53 5
86887 18 106
106503 52 150
211773 61 74
213872 37 29
69798 70 134
124819 29 133
108490 51 94
211814 43 82
173930 48 44
190606 46 103
84588 58 72
145115 46 109
42772 44 167
200787 31 100
73197 42 112
128551 40 148
78159 30 41
106080 43 162
219714 27 55
144599 48 101
7052 46 46
189461 44 152
4118 63 37
97783 48 106
78137 55 106
113428 30 109
187693 32 93
196659 53 72
67214 40 109
57077 43 45
4812 55 18
39274 47 29
67035 41 160
32010 36 123
7 31 94
70320 41 148
30314 29 22
192506 26 94
93342 45 94
23397 27 94
3758 30 56
23266 42 8
117264 29 9
156620 32 46
59655 61 148
180716 41 0
156290 58 15
188139 59 168
165294 49 42
86366 27 9
62852 54 99
132892 46 93
47353 48 36
184638 33 143
62210 43 43
167043 34 98
176182 48 108
20178 36 110
208506 27 55
168929 55 47
201598 45 56
199351 23 127
183682 49 102
192112 60 75
56086 49 155
85726 44 86
35519 58 165
164650 38 146
204595 62 173
22146 58 143
132034 24 121
189404 31 6
14329 38 24
159296 39 18
63180 29 80
139053 45 42
27752 67 164
219294 27 135
147897 46 130
151777 49 167
51942 38 168
51197 34 43
151336 36 5
119861 23 44
59197 31 106
149898 26 42
112015 26 95
209458 52 144
160941 52 130
205718 35 148
168319 60 164
87760 38 66
35282 34 93
10083 36 82
109207 63 87
183914 29 93
90786 38 120
200901 36 15
17278 50 123
190496 61 125
214316 27 45
131813 55 157
137218 35 147
132282 35 134
98981 58 12
185192 43 146
211104 49 94
138784 51 28
106068 38 146
103753 37 14
125635 55 134
156676 38 47
203096 43 130
66251 53 41
131432 53 16
138341 55 66
163381 30 29
38105 68 164
11572 62 93
66888 55 130
160373 36 125
219228 54 170
203763 31 148
6655 49 129
823 46 125
82572 60 106
172269 41 28
143258 48 34
131060 49 55
130465 42 106
140336 43 75
64257 37 7
84077 48 57
69073 43 86
62753 44 37
168444 31 34
58485 43 152
59718 52 154
10052 37 83
144332 38 56
125213 35 149
189137 40 127
125017 47 148
32260 38 86
42823 36 33
180049 28 56
207511 19 152
185948 43 93
106176 28 49
161499 46 93
21038 26 31
44810 34 109
184295 53 104
64601 54 50
119596 46 70
66266 49 6
155690 55 82
59670 41 99
169111 34 55
39714 54 43
23529 43 22
219357 37 114
170873 40 55
173314 39 160
6538 45 104
182052 32 18
140865 44 72
206800 45 146
101454 60 21
68857 44 12
206306 56 49
90412 31 43
56896 49 117
166946 27 89
161896 65 71
36991 23 160
149677 46 122
168318 47 2
10562 22 132
10486 49 48
162035 43 20
17581 38 42
129866 58 0
83836 27 94
106758 39 157
187438 28 140
205438 40 164
20761 30 129
164640 71 74
163905 33 173
187376 52 154
199491 73 143
206834 50 169
70719 40 20
35113 28 145
38186 64 5
14796 58 102
101832 52 87
154645 43 119
215563 28 40
9008 39 87
29000 42 146
44694 52 34
76519 26 129
26977 33 125
159918 30 31
20403 39 47
88204 41 43
204163 44 152
82596 64 60
3309 57 31
11229 57 151
66706 40 81
124771 69 92
133721 52 36
199220 63 117
194536 36 68
198848 45 72
117786 36 172
88344 62 1
73890 52 55
7611 55 0
27489 54 141
157607 47 112
56023 41 100
43646 41 74
145874 39 114
184143 56 125
98563 63 29
183741 49 39
55152 34 114
183404 28 151
179123 37 148
113024 59 36
196689 54 46
213309 37 39
107799 40 151
146368 36 107
141613 22 70
77621 37 164
185499 30 88
48217 47 149
17138 26 73
148811 54 34
26119 45 55
99992 57 121
83110 61 130
99741 54 107
30160 51 106
199629 40 4
124497 58 46
23232 41 160
168352 45 38
172135 32 146
20772 53 85
50094 58 84
2855 50 10
129987 51 152
188065 40 153
16636 45 6
55885 60 5
127207 36 109
58528 44 8
196366 24 28
58074 52 166
146656 35 134
4422 33 161
186138 63 119
61357 48 49
1373 18 9
149003 39 94
149679 31 81
94923 67 39
23369 26 151
90376 51 43
38973 44 47
133439 31 30
44720 18 43
143512 43 112
122297 61 32
169226 39 29
88049 33 34
90894 46 0
155746 61 148
43541 60 150
81410 55 32
121573 61 36
136724 45 123
149744 26 166
112930 44 173
1531 36 119
149912 43 40
84646 28 45
195935 49 104
73642 23 122
159685 26 6
175236 37 171
106037 68 108
159630 50 31
165865 66 42
105824 47 54
58437 34 16
17405 40 148
199041 40 141
182709 68 120
112957 31 151
193540 64 99
208952 64 151
139718 41 80
139735 50 69
23798 40 45
132516 38 28
176753 39 106
206250 35 80
164657 40 164
105096 48 125
204245 40 28
158509 39 19
217497 58 84
217719 57 120
179023 48 63
105611 37 145
102273 46 115
97776 71 50
194677 23 151
82148 53 56
163941 21 20
110039 60 101
87877 25 150
58135 29 46
197118 45 28
21024 39 133
164569 56 21
183191 66 21
135382 71 20
85546 58 37
36521 47 127
80161 50 112
8064 67 158
94477 65 60
128749 60 57
114444 54 12
13309 58 87
70695 60 45
144415 39 16
18754 50 122
23432 47 79
21115 52 160
43238 35 143
147063 44 133
198121 67 16
91108 44 50
164593 31 148
159990 42 29
115984 42 109
122185 58 86
202836 37 6
34987 43 0
186437 52 122
18717 58 170
84458 22 103
1448 41 145
63478 34 152
111257 48 66
129213 62 77
13199 52 147
220726 58 125
156970 36 132
96754 58 143
127272 58 162
195489 45 10
26441 39 114
170145 36 101
167354 30 110
98031 24 38
201486 31 18
163885 67 74
155114 39 57
154692 52 43
11669 54 56
83597 56 160
166213 35 144
103810 46 36
149496 40 43
84853 41 21
211155 29 6
77215 21 19
12602 31 151
22157 37 102
96702 31 67
189189 38 160
40104 60 117
117587 52 129
114717 61 109
149434 31 65
212169 32 146
20076 47 98
161670 37 147
157696 63 22
166743 47 173
33655 41 6
1078 35 74
127167 53 43
11748 66 124
218665 45 115
10686 41 16
136729 42 74
92945 56 105
168582 67 143
125517 67 144
157160 46 34
165361 57 68
212208 52 26
187083 46 144
133587 34 90
92539 39 45
81754 49 94
192453 54 156
67930 42 10
150979 66 91
68837 62 8
137441 38 94
109944 64 143
137546 57 81
70376 31 15
129470 59 48
74785 47 49
182948 35 152
21458 29 18
63790 21 15
186149 23 56
153257 37 143
77903 59 146
219880 57 157
67814 54 69
118577 49 145
77461 33 28
73776 56 27
35593 26 151
48482 49 76
82228 53 59
197585 30 140
152396 51 172
113858 34 99
68568 30 97
118349 39 87
73190 53 45
26361 56 86
149739 51 111
210849 38 143
126820 34 22
35226 20 150
84693 34 56
15704 35 151
191352 45 20
160538 22 30
113045 43 129
167219 53 150
192057 35 147
30683 34 123
216253 35 102
86398 48 124
168594 38 27
48486 29 140
60566 52 45
133621 45 110
46688 30 109
220015 37 75
66448 64 117
173658 46 153
85943 37 96
69327 52 160
4499 57 74
74932 67 38
170045 40 151
208329 42 105
65983 32 17
93547 36 11
151379 46 122
45880 66 155
125040 64 98
141691 48 76
96392 22 155
206240 49 63
35921 54 145
20940 50 59
57163 31 93
167568 40 129
218458 53 151
104567 41 49
13783 32 31
106194 65 109
189516 38 87
96984 62 15
93963 45 6
6015 31 151
39578 40 56
158001 54 13
